rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_wlasnosc_prywatna,czestochowa_spółdzielnia,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,krakow_udział,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
blok_mieszkań,50.0,nizki_poziom_jakosci,marzec_2024,360000.0,,,,355000.0,,,,,,,397000.0,635000.0,720000.0,,,,,,,,290000.0,,449000.0,423000.0,,,777250.0,,575000.0,
blok_mieszkań,50.0,wysoki_poziom_jakosci,marzec_2024,,,465000.0,,360000.0,,,,,,,,810557.1428571428,,,,,498000.0,,,,449000.0,,590000.0,515000.0,,,700000.0,829000.0,899000.0,
blok_mieszkań,50.17,nizki_poziom_jakosci,marzec_2024,390000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,54.1,nizki_poziom_jakosci,marzec_2024,440000.0,,,,,,,,,,,,,,,,,,,,,,329000.0,,,,,,,,612000.0
blok_mieszkań,55.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,390000.0,470000.0,660000.0,870000.0,,375000.0,,,,,,,,,,,,773000.0,785500.0,599500.0,589000.0
blok_mieszkań,55.0,wysoki_poziom_jakosci,marzec_2024,708900.0,,,,,,629000.0,,,,,,692000.0,820000.0,,,,,,,,,,,,,,895666.6666666666,,,620000.0
blok_mieszkań,56.8,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,820000.0,667000.0,,
blok_mieszkań,56.8,wysoki_poziom_jakosci,marzec_2024,671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,881000.0,,,
blok_mieszkań,57.7,nizki_poziom_jakosci,marzec_2024,439000.0,,,,,,,,,,,,685000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,57.7,wysoki_poziom_jakosci,marzec_2024,,539000.0,,,,,,,,,,,900000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,57.86,nizki_poziom_jakosci,marzec_2024,420000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,58.0,nizki_poziom_jakosci,marzec_2024,,479000.0,384000.0,,,,,,,,382500.0,,870000.0,,,,,511333.3333333333,,,,,,,,,,1082500.0,790000.0,,
blok_mieszkań,58.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,874000.0,,,,,669333.3333333334,,,,,,675000.0,,679000.0,,1002500.0,,,
blok_mieszkań,59.3,nizki_poziom_jakosci,marzec_2024,519000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,59.3,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199000.0,
blok_mieszkań,61.0,nizki_poziom_jakosci,marzec_2024,519000.0,,,,370000.0,,,,,,,,696130.25,700500.0,,,,487999.0,,,,,,,,,,699000.0,,,
blok_mieszkań,61.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,774500.0,,,,,,780000.0,,,,,599000.0,,606000.0,,,,,,,,,869000.0,649997.0,
blok_mieszkań,62.4,nizki_poziom_jakosci,marzec_2024,,449000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,62.61,wysoki_poziom_jakosci,marzec_2024,645000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,62.8,nizki_poziom_jakosci,marzec_2024,565200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735000.0,
blok_mieszkań,64.58,wysoki_poziom_jakosci,marzec_2024,689000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,65.9,nizki_poziom_jakosci,marzec_2024,,461999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,68.1,wysoki_poziom_jakosci,marzec_2024,,544000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,75.47,nizki_poziom_jakosci,marzec_2024,556000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,82.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,1246000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,82.0,wysoki_poziom_jakosci,marzec_2024,790000.0,,,,,,,,899000.0,,,,,,,,,,,,,,,,,,,1310000.0,,,
blok_mieszkań,33.0,nizki_poziom_jakosci,marzec_2024,,,,,219000.0,,,,,,,,,489000.0,,,,,,,,,,,,,,660000.0,,,
blok_mieszkań,33.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,640000.0,,,320000.0,,,,,399999.0,,,,,,,,,521000.0,
blok_mieszkań,34.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,585500.0,612000.0,,
blok_mieszkań,34.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,534500.0,570000.0,,,,,,,,,,,,,,699000.0,,505500.0,480000.0
blok_mieszkań,46.8,nizki_poziom_jakosci,marzec_2024,,,299900.0,299900.0,,,,,,,,,,,,,,,,,549000.0,,,,,,,615000.0,,,
blok_mieszkań,51.0,nizki_poziom_jakosci,marzec_2024,,,380000.0,,,,,,,,,,745100.0,,,355000.0,,,399000.0,,,,,,,389000.0,,698000.0,650000.0,,
blok_mieszkań,51.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,771999.75,,,565000.0,,,,519000.0,,,,,,474000.0,485000.0,680333.3333333334,,639250.0,
blok_mieszkań,51.91,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,649000.0,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,27.0,nizki_poziom_jakosci,marzec_2024,,,250000.0,,,,,,,,,,510000.0,480000.0,,,216333.33333333334,,,,,,,,,,,648000.0,505000.0,,
blok_mieszkań,27.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685000.0,,
blok_mieszkań,30.0,wysoki_poziom_jakosci,marzec_2024,,,,330000.0,,,,,,,,,555555.0,,,,,,,,,,,,,,,910000.0,,,
blok_mieszkań,31.0,nizki_poziom_jakosci,marzec_2024,,,267000.0,,,,,,,,,,,,,,257000.0,,,,,,,,,,,589000.0,,419000.0,
blok_mieszkań,31.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,525000.0,,,,,,,,,,,,,,,,759000.0,,
blok_mieszkań,32.0,nizki_poziom_jakosci,marzec_2024,,,,255000.0,,,,,,,279000.0,,,489000.0,,,,,,,,,,,,,,,507000.0,,
blok_mieszkań,32.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,505000.0,480000.0,,,,454000.0,,,,,,389000.0,,,,,,,
blok_mieszkań,33.21,wysoki_poziom_jakosci,marzec_2024,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,34.5,nizki_poziom_jakosci,marzec_2024,,,293000.0,,,,,,,,,,,,,,,,,,,,,,345000.0,,,,,,
blok_mieszkań,34.5,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,680000.0,,,,,,,,,,,,,,,667000.0,,,
blok_mieszkań,35.0,nizki_poziom_jakosci,marzec_2024,,,209000.0,,,,,,,,,,504000.0,,,,250000.0,,,,,245000.0,,,,,,,,,
blok_mieszkań,35.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,940000.0,,,,,,565000.0,,,,,339000.0,,,,,,,,454500.0,,620000.0,,,
blok_mieszkań,37.1,nizki_poziom_jakosci,marzec_2024,,,279000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,37.84,wysoki_poziom_jakosci,marzec_2024,,,342000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,38.6,nizki_poziom_jakosci,marzec_2024,,,225000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,38.85,nizki_poziom_jakosci,marzec_2024,,,,,,,450000.0,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,38.85,wysoki_poziom_jakosci,marzec_2024,,,376000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,39.19,nizki_poziom_jakosci,marzec_2024,,,245000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,39.5,wysoki_poziom_jakosci,marzec_2024,,,398000.0,,,,,,,,,,719000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,41.38,wysoki_poziom_jakosci,marzec_2024,,,449000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,42.2,nizki_poziom_jakosci,marzec_2024,,,280000.0,,,,425000.0,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,42.2,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,839000.0,,,
blok_mieszkań,42.4,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,219900.0,,,,,,,,
blok_mieszkań,42.4,wysoki_poziom_jakosci,marzec_2024,,,,369900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,42.42,nizki_poziom_jakosci,marzec_2024,,,316000.0,,,,,,,,,,,,,,354000.0,,,,,,,,,,,,,,
blok_mieszkań,42.5,nizki_poziom_jakosci,marzec_2024,,,317000.0,,,,,,,,,,617000.0,,,,,,,,,,,,,,,668500.0,670000.0,,
blok_mieszkań,42.5,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,795000.0,,
blok_mieszkań,44.6,nizki_poziom_jakosci,marzec_2024,,,325000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.0,nizki_poziom_jakosci,marzec_2024,,,320000.0,,309000.0,,,,,,,,585000.0,,,329000.0,,,362500.0,,,274500.0,,,,,,659000.0,709333.3333333334,613300.0,
blok_mieszkań,46.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,595000.0,,,,,,,,,,,,459000.0,598000.0,,299000.0,,,,,,730000.0,745000.0,749000.0,
blok_mieszkań,46.39,nizki_poziom_jakosci,marzec_2024,,,,324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.79,nizki_poziom_jakosci,marzec_2024,,,349000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.94,wysoki_poziom_jakosci,marzec_2024,,,265000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,47.0,nizki_poziom_jakosci,marzec_2024,,,302000.0,,,,470000.0,,,,,,632500.0,,,390000.0,380000.0,,444000.0,,,,,,,,,916500.0,701000.0,,
blok_mieszkań,47.0,wysoki_poziom_jakosci,marzec_2024,,,,424500.0,,,649000.0,,,,,,813000.0,,,,,,,,,,,,,,,799000.0,,619000.0,649900.0
blok_mieszkań,47.1,nizki_poziom_jakosci,marzec_2024,,,305000.0,,,,,,,,,,,,,,,,,,490000.0,,,,,,,,,,
blok_mieszkań,47.1,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599499.5,
blok_mieszkań,47.5,nizki_poziom_jakosci,marzec_2024,,,354500.0,,,,,,,,403750.0,,,,,,,,,,,,,,,,,,599000.0,,
blok_mieszkań,47.5,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,635000.0,,,,,,,,,,,,,540000.0,,,,599000.0,
blok_mieszkań,47.6,nizki_poziom_jakosci,marzec_2024,,,,327000.0,,,,,,,,,,,,,,,,,449000.0,,,,,,,,,,
blok_mieszkań,50.67,nizki_poziom_jakosci,marzec_2024,,,339900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.1,nizki_poziom_jakosci,marzec_2024,,,329000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.27,wysoki_poziom_jakosci,marzec_2024,,,450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.97,wysoki_poziom_jakosci,marzec_2024,,,409000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,53.0,nizki_poziom_jakosci,marzec_2024,,,365400.0,,258500.0,,,,,,,,691500.0,,,385000.0,370000.0,,,499000.0,510000.0,,,,,,409000.0,759400.0,,620000.0,592500.0
blok_mieszkań,53.0,wysoki_poziom_jakosci,marzec_2024,,,519000.0,,,,832000.0,,,,,,719749.75,,,476333.3333333333,,,,,650000.0,,,529363.3333333334,,464500.0,515000.0,,,695000.0,
blok_mieszkań,53.1,nizki_poziom_jakosci,marzec_2024,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,53.1,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,970000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,53.5,nizki_poziom_jakosci,marzec_2024,,,367000.0,,,,,,,,,,,,,,428000.0,599000.0,,,,,,,,,,,,,
blok_mieszkań,53.5,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,559000.0,,,,,,,,,,,,,
blok_mieszkań,54.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,647000.0,,,415000.0,,,,,,,,,,,,785000.0,,594500.0,
blok_mieszkań,54.0,wysoki_poziom_jakosci,marzec_2024,,,452500.0,,,,802000.0,,,,,,,,,380000.0,,,,,,,,,,749000.0,,,,762333.3333333334,
blok_mieszkań,54.6,nizki_poziom_jakosci,marzec_2024,,,,395000.0,,,,,,,,,,,,,,,,,,,319900.0,,,,,,,,
blok_mieszkań,56.0,nizki_poziom_jakosci,marzec_2024,,,399000.0,,,,,,,,,349000.0,636666.6666666666,759000.0,,430000.0,,430000.0,,,,,,,,,,785000.0,749000.0,,
blok_mieszkań,56.0,wysoki_poziom_jakosci,marzec_2024,,,,,439000.0,,559000.0,,,,630000.0,,799500.0,,,,,,,,,,,499000.0,,624500.0,,908187.5,880000.0,690000.0,
blok_mieszkań,56.24,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,549000.0,,,,,,,,,,
blok_mieszkań,56.24,wysoki_poziom_jakosci,marzec_2024,,,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,56.44,nizki_poziom_jakosci,marzec_2024,,,379000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,56.79,wysoki_poziom_jakosci,marzec_2024,,,519000.0,,,,,,,,,,,,,,,775000.0,,,,,,,,,,,,,
blok_mieszkań,59.26,wysoki_poziom_jakosci,marzec_2024,,,618000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.3,wysoki_poziom_jakosci,marzec_2024,,,650000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.8,nizki_poziom_jakosci,marzec_2024,,,370000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.8,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,519000.0,,,,,,,,,,,,,
blok_mieszkań,63.0,nizki_poziom_jakosci,marzec_2024,,,450000.0,339000.0,,,,,,,485000.0,,824000.0,,,,,,,599000.0,,329000.0,,,,,,980000.0,799000.0,587000.0,597000.0
blok_mieszkań,63.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,680000.0,,,,,,,,,729000.0,,,,,,,560000.0,,,1089500.0,,813000.0,780000.0
blok_mieszkań,67.66,nizki_poziom_jakosci,marzec_2024,,,485000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,68.79,wysoki_poziom_jakosci,marzec_2024,,,539000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,70.4,nizki_poziom_jakosci,marzec_2024,,,405000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,73.9,nizki_poziom_jakosci,marzec_2024,,,520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,81.68,wysoki_poziom_jakosci,marzec_2024,,,690000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,85.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037000.0,,,
blok_mieszkań,85.0,wysoki_poziom_jakosci,marzec_2024,,,699000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,87.0,nizki_poziom_jakosci,marzec_2024,,,650000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,87.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130000.0,,,970000.0
blok_mieszkań,87.77,wysoki_poziom_jakosci,marzec_2024,,,829000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,90.0,wysoki_poziom_jakosci,marzec_2024,,,699000.0,,,,854500.0,,,,,,,,,,,830000.0,,,,,,,,,,,,,
blok_mieszkań,94.0,wysoki_poziom_jakosci,marzec_2024,,,635000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1220000.0,
blok_mieszkań,35.8,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,536000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,35.8,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,699000.0,,,
blok_mieszkań,37.5,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,,,
blok_mieszkań,38.1,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,370000.0,,,,,,,,,,,
blok_mieszkań,39.4,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679900.0,,
blok_mieszkań,40.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,399000.0,,350000.0,,699000.0,495450.0,,,,,,,,,,,,,,,,499000.0,500000.0
blok_mieszkań,40.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,529000.0,,,,,,646000.0,690000.0,,,,,459000.0,,,,270000.0,,,569000.0,,604500.0,,577000.0,
blok_mieszkań,41.41,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,595000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.0,nizki_poziom_jakosci,marzec_2024,,,,,345000.0,,,,,,340000.0,,692033.3333333334,,,,,,,,,,,,,,,730000.0,674000.0,,
blok_mieszkań,52.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,785750.0,,,,,,,,,,,,,,,,850000.0,,
blok_mieszkań,57.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,385000.0,,1100000.0,850000.0,,419000.0,385000.0,,,,,,,,,,,913875.0,1005000.0,670000.0,600000.0
blok_mieszkań,57.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,741000.0,,,,797666.6666666666,,,439000.0,,,,659000.0,,,,,,800000.0,419000.0,920000.0,,,
blok_mieszkań,75.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,1385000.0,,,,,649000.0,,,,,,,,,,1070000.0,,,
blok_mieszkań,75.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,708000.0,,,,,,,,,,,,769000.0,,,,,,,729000.0,,1150000.0,930000.0,,
blok_mieszkań,83.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,719000.0,,,,,,,,,,,910000.0,,
blok_mieszkań,83.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,1470000.0,,,,,,,,,,,,,,,1590000.0,,,
blok_mieszkań,95.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,1350000.0,,,,,,,,,,,
blok_mieszkań,81.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070000.0,,,
blok_mieszkań,81.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840000.0,,,
blok_mieszkań,26.0,nizki_poziom_jakosci,marzec_2024,,,,,,189000.0,,,,,,229000.0,,,,,,,,,,,,,,,,,,,
blok_mieszkań,26.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0,530000.0,,
blok_mieszkań,30.7,nizki_poziom_jakosci,marzec_2024,,,,,195000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,31.1,nizki_poziom_jakosci,marzec_2024,,,,,190000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,34.2,nizki_poziom_jakosci,marzec_2024,,,,,199000.0,,,,,,,,,,,,,,,,,,,,,,,,599000.0,,
blok_mieszkań,34.2,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,498000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,37.0,nizki_poziom_jakosci,marzec_2024,,,,,214900.0,210000.0,,,,,,,525000.0,605000.0,,250000.0,,374000.0,,,,,,,,,,599000.0,685000.0,440000.0,525000.0
blok_mieszkań,37.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,490000.0,,920000.0,,,,630000.0,,,,327000.0,414500.0,,,418000.0,340000.0,,,,399000.0,,,1020000.0,471000.0,525000.0
blok_mieszkań,37.2,nizki_poziom_jakosci,marzec_2024,,,,,,255000.0,,,,,,,,,,,,,,,,,,,,,,579999.0,,,
blok_mieszkań,37.2,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,339900.0,,,,,,,,,,389000.0,,,,,
blok_mieszkań,37.9,nizki_poziom_jakosci,marzec_2024,,,,,225000.0,,,,,,300000.0,,,,,,,,,,,,,,,,,559000.0,,,
blok_mieszkań,37.9,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,339000.0,,754210.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,37.91,nizki_poziom_jakosci,marzec_2024,,,,,,239000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,38.5,nizki_poziom_jakosci,marzec_2024,,,,,295000.0,,,,,,,,,,,,,,,,,,,,,,,,599000.0,,
blok_mieszkań,38.5,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,759000.0,,,
blok_mieszkań,41.0,nizki_poziom_jakosci,marzec_2024,,,,,295000.0,,,,,,299000.0,,576000.0,563000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,41.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,555000.0,,,,,,714500.0,,,,350000.0,,,,,,,,,,,,,,
blok_mieszkań,43.0,nizki_poziom_jakosci,marzec_2024,,,,,,330000.0,490000.0,,,,310000.0,,,,,350000.0,,,,,,,,,,,,630000.0,,,
blok_mieszkań,43.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,730000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,44.5,nizki_poziom_jakosci,marzec_2024,,,,,219000.0,,,,,,,,,,,360000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.5,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,819000.0,,
blok_mieszkań,45.0,nizki_poziom_jakosci,marzec_2024,,,,,,269000.0,,,,,,,582125.0,,,301000.0,287500.0,,,,,,,,,,,674000.0,,642000.0,
blok_mieszkań,45.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,470000.0,,625000.0,,,389500.0,,580000.0,453700.0,565750.0,,,,,,,,629500.0,,,
blok_mieszkań,45.8,nizki_poziom_jakosci,marzec_2024,,,,,,242500.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,45.8,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,469000.0,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.5,nizki_poziom_jakosci,marzec_2024,,,,,,229000.0,,,,,,,648000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.5,wysoki_poziom_jakosci,marzec_2024,,,,,,,939000.0,,,,,,,,,,,439000.0,,,,,,,,449000.0,,,,737200.0,
blok_mieszkań,49.28,nizki_poziom_jakosci,marzec_2024,,,,,239000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,51.1,nizki_poziom_jakosci,marzec_2024,,,,,269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,51.1,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,619000.0,,,,,,,,,,,
blok_mieszkań,51.5,nizki_poziom_jakosci,marzec_2024,,,,,,269000.0,,,,,,,,875000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,51.5,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,795000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.4,nizki_poziom_jakosci,marzec_2024,,,,,,289000.0,,,,,,,,,,,,,,,,,,,,,,1210000.0,,,
blok_mieszkań,54.7,nizki_poziom_jakosci,marzec_2024,,,,,,325000.0,,,,,,,,,,,,,,,,,,,,,,,790000.0,,
blok_mieszkań,54.7,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,540000.0,,,,,,,,,,,,
blok_mieszkań,65.3,nizki_poziom_jakosci,marzec_2024,,,,,,480000.0,,,,,,,,,,,,,,,,,,,,,,,880000.0,,
blok_mieszkań,66.24,nizki_poziom_jakosci,marzec_2024,,,,,329000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,71.2,nizki_poziom_jakosci,marzec_2024,,,,,477000.0,,,,,,,,,,,670000.0,,,,,,,,,,,,,,,
blok_mieszkań,73.6,wysoki_poziom_jakosci,marzec_2024,,,,,,450000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,84.85,nizki_poziom_jakosci,marzec_2024,,,,,,529000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,74.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,415000.0,,,,,,599000.0,589000.0,,,,,,,,,,,,
blok_mieszkań,74.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,790000.0,,,,,990000.0,,,,,780000.0,,,,,,,,,559000.0,,,,
blok_mieszkań,43.19,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,360000.0,,,,,,,,,,,,,,
blok_mieszkań,48.3,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,648000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.3,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,648000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.98,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580000.0,
blok_mieszkań,62.0,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,429500.0,,774333.3333333334,698000.0,,430000.0,,512250.0,,,,,,,,,,,768000.0,,799990.0
