rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_wlasnosc_prywatna,czestochowa_spółdzielnia,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,krakow_udział,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
apartamentowiec,55.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,675000.0,,1095000.0,,,,,,,,,,,,,,,1021177.6,,,
apartamentowiec,55.1,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712000.0,
apartamentowiec,58.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,880000.0,,817000.0,
apartamentowiec,58.3,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000.0,,,
apartamentowiec,60.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,650000.0,,850000.0,,,,,,,,,,,,,,,1068000.0,,699000.0,
apartamentowiec,62.8,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559000.0,,,
apartamentowiec,63.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,1450000.0,,,,,,,,,,,,,,,950000.0,,,
apartamentowiec,64.7,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768000.0,
apartamentowiec,72.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,1320000.0,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,72.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220000.0,,,
apartamentowiec,85.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,998000.0,,,,,,,,,,,,,,,1190000.0,,,
apartamentowiec,87.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468000.0,,1299000.0,
apartamentowiec,30.92,wysoki_poziom_jakosci,pazdziernik_2023,,,349000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,41.19,wysoki_poziom_jakosci,pazdziernik_2023,,,383000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,49.0,wysoki_poziom_jakosci,pazdziernik_2023,,,625000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,687500.0,
apartamentowiec,49.62,wysoki_poziom_jakosci,pazdziernik_2023,,,490000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,57.0,wysoki_poziom_jakosci,pazdziernik_2023,,,599000.0,,,,,,,,,,,,,,,,,,,,,,,,,1350000.0,,748000.0,
apartamentowiec,64.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075000.0,,
apartamentowiec,64.0,wysoki_poziom_jakosci,pazdziernik_2023,,,650000.0,,,,,,,,,,1281712.0,,,,,,,,,,,,,,,1049950.0,,,
apartamentowiec,66.5,wysoki_poziom_jakosci,pazdziernik_2023,,,649000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,67.0,wysoki_poziom_jakosci,pazdziernik_2023,,,649000.0,,,,,,,,,,962000.0,,,,,,,,,,,770500.0,,,,1500000.0,,,
apartamentowiec,74.15,wysoki_poziom_jakosci,pazdziernik_2023,,,704425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,75.0,wysoki_poziom_jakosci,pazdziernik_2023,,,649000.0,,,,,,,,,,1279999.6666666667,,,749000.0,,,,,,,,,,,,1109833.3333333333,,,
apartamentowiec,75.8,wysoki_poziom_jakosci,pazdziernik_2023,,,700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,78.84,wysoki_poziom_jakosci,pazdziernik_2023,,,615000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,78.9,wysoki_poziom_jakosci,pazdziernik_2023,,,640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,111.04,wysoki_poziom_jakosci,pazdziernik_2023,,,745000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,30.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,599000.0,,,320000.0,,,,,,,,,,,,614900.0,,,
apartamentowiec,32.52,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,396744.0,,,,,,,,,,,,,,,
apartamentowiec,35.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,402500.0,,,,,,,,,,,,527500.0,,,
apartamentowiec,37.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539000.0,,
apartamentowiec,37.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,352000.0,,,,,,,,,,,,,,,
apartamentowiec,38.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,580000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,38.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,610000.0,,,,,,,,,,,,,,,730000.0,,,
apartamentowiec,38.6,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000.0,,,
apartamentowiec,50.44,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,504300.0,,,,,,,,,,,,,,,
apartamentowiec,53.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,830000.0,,,
apartamentowiec,53.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,780000.0,,,,,,,742000.0,,,,668000.0,,,,1320000.0,,,
apartamentowiec,54.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,795000.0,,,629000.0,,,,,,,,,,,,941333.3333333334,,619000.0,
apartamentowiec,56.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,890000.0,,,660000.0,,,,,,,,,,490000.0,,926833.3333333334,,,
apartamentowiec,62.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000.0,,,
apartamentowiec,62.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,1050000.0,,,,,,,,,,,,,,,1146333.3333333333,,,
apartamentowiec,74.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,1035000.0,,,774500.0,,,,,,,,,,,,2139000.0,,1299000.0,
apartamentowiec,79.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,1260000.0,,,,,,,,,,,,,889500.0,,1643000.0,,,
apartamentowiec,81.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,879000.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,81.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,849000.0,,1080000.0,,,
apartamentowiec,98.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,833000.0,,,,,,,,,,,,2390000.0,,1199000.0,
apartamentowiec,26.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,595000.0,,,,,,,,,,,,,,,,,465000.0,
apartamentowiec,28.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,280000.0,,,,,,,,,,,,585000.0,,,
apartamentowiec,34.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580000.0,,
apartamentowiec,34.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,752500.0,,,,,,,,,,,,,,,775000.0,,,
apartamentowiec,40.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,715000.0,,,,,,,,,,,,,,,599900.0,,,
apartamentowiec,40.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,698000.0,,,,,,,,,,,,,,,689000.0,,569000.0,
apartamentowiec,43.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,590000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,43.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,989000.0,,,,,,,,,,,,,579000.0,,,,,,,,589000.0,,,
apartamentowiec,45.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,693000.0,,,440000.0,,,,,,,,,,,,997000.0,,660000.0,
apartamentowiec,62.49,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,850000.0,,,,,,,,,,,
apartamentowiec,65.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,1625000.0,,,,,,,,,,,,,,,,,895098.0,
apartamentowiec,68.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,960000.0,,,,,,,,,,,,,,,890000.0,,,
apartamentowiec,68.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,799000.0,,,,1195000.0,,,,,729000.0,,,,,,,,,,1240000.0,,869500.0,
apartamentowiec,69.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,1122250.0,,,,,,,,,,,,,,,1337666.6666666667,1250000.0,825000.0,
apartamentowiec,70.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,1224500.0,,,,,,,,,,,790000.0,,,,1101666.6666666667,,730000.0,
apartamentowiec,78.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,1200000.0,,,,,,,,,,,,,,,1325000.0,,1080000.0,
apartamentowiec,80.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450000.0,,,
apartamentowiec,80.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524750.0,,830000.0,
apartamentowiec,93.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,749000.0,,,,,,,,,,,,,,,
apartamentowiec,95.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675000.0,,,
apartamentowiec,114.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135000.0,,,
apartamentowiec,25.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389000.0,
apartamentowiec,33.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,659000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,45.9,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,426411.0,,,,,,,,,,,,,,,
apartamentowiec,47.3,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,780000.0,,,
apartamentowiec,51.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190000.0,,,
apartamentowiec,52.4,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,995600.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,59.4,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,590000.0,,,,,,,,,,,,,,,
apartamentowiec,61.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,570000.0,,,,,,,,,,,,,760000.0,,960000.0,,897000.0,
apartamentowiec,68.9,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,990000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,39.5,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,749000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,41.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,835000.0,,,,,,,,,,,,,,,,,548000.0,,,,936749.75,,,
apartamentowiec,43.19,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,998000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,43.71,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,840000.0,,,,,,,,,,,,,,,,,,,,,875000.0,,,
apartamentowiec,46.63,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,740000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,47.91,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,887000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,49.59,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,545490.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,54.53,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,1239000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,55.91,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,1050000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,63.4,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,68.49,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,1299000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,75.83,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,1430000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,77.03,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,1540600.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,83.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698000.0,,
apartamentowiec,83.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,1295000.0,,,,,,,,,,,,,,,,,,,,,,1660000.0,,
apartamentowiec,143.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,1200000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,66.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,795000.0,,,,,,,,,,,,,,,,,935000.0,
apartamentowiec,57.8,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,990000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,91.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,900900.0,,,,,,,,,,,1501000.0,,,
apartamentowiec,56.06,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,749000.0,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,66.75,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,919000.0,,,,,,,,,,,,,,,,,,,1700000.0,,,
apartamentowiec,66.8,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,389000.0,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,70.5,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,890000.0,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,84.88,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,1390000.0,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,102.29,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,1380000.0,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,54.8,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,1229000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,82.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,,,
apartamentowiec,92.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,699000.0,,,,,,,,,,,,1935000.0,,,
apartamentowiec,101.6,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970000.0,,,
apartamentowiec,73.82,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,799000.0,,,,,,,,,,,,,,,
apartamentowiec,33.2,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,360000.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,46.56,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,559000.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,56.69,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,549000.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,77.56,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,789000.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,82.48,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,1160000.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,85.11,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,808545.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,86.55,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,999000.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,97.79,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,890000.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,109.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,999000.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,110.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,910000.0,,,,,,,,,,,,,
apartamentowiec,110.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,999000.0,,,,,,,,,,,,,,,,,1997000.0,,,
apartamentowiec,32.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,529000.0,,,
apartamentowiec,36.5,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,,,
apartamentowiec,36.6,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,690000.0,,,
apartamentowiec,50.8,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,980000.0,,,
apartamentowiec,62.5,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950000.0,
apartamentowiec,68.5,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,1460000.0,,,680000.0,,,,,,,,,,,,,,,
apartamentowiec,74.82,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549000.0,,,
apartamentowiec,84.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549000.0,,,
apartamentowiec,86.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000.0,,,
apartamentowiec,88.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000.0,,,
apartamentowiec,90.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774500.0,,,
apartamentowiec,102.0,nizki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,,,
apartamentowiec,102.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,1070000.0,,,,,,,,,,,,,,,2050000.0,,,
apartamentowiec,25.13,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,480000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,26.52,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,510000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,29.0,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,539000.0,,,,,,,,,,,,,,,815000.0,,,
apartamentowiec,29.11,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,515000.0,,,,,,,,,,,,,,,510000.0,,,
apartamentowiec,30.53,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,656000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,31.13,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,670000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,32.87,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,592121.5,,,,,,,,,,,,,,,,,,
apartamentowiec,32.98,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,742050.0,,,,,,,,,,,,,,,,,,
apartamentowiec,33.4,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,33.8,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,760500.0,,,,,,,,,,,,,,,,,,
apartamentowiec,34.59,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,847455.0,,,,,,,,,,,,,,,,,,
apartamentowiec,36.06,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,36.61,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,670000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,37.61,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,715000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,37.84,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,38.44,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,715000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,39.15,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,40.18,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,929000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,41.7,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,580000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,41.71,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,650000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,42.75,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,43.06,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,687000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,44.71,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,885258.0,,,,,,,,,,,,,,,,,,
apartamentowiec,44.79,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,886000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,44.86,wysoki_poziom_jakosci,pazdziernik_2023,,,,,,,,,,,,,625000.0,,,,,,,,,,,,,,,790000.0,,,
