rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_wlasnosc_prywatna,czestochowa_spółdzielnia,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,krakow_udział,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
apartamentowiec,30.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,305000.0,,,,,,,,,,,,,,,
apartamentowiec,31.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766250.0,
apartamentowiec,32.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,734666.6666666666,,,
apartamentowiec,42.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,929000.0,,,
apartamentowiec,47.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,535000.0,,,,,,,,,,,,,,,
apartamentowiec,47.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,838166.6666666666,,,,,,,,,,,,,,,1069750.0,,,
apartamentowiec,49.2,wysoki_poziom_jakosci,styczen_2024,,,,,,,835000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,50.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,540000.0,,,,,,891780.0,,,549000.0,,,,820000.0,,,,,,605000.0,,1002550.0,,820000.0,
apartamentowiec,53.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065000.0,,750000.0,
apartamentowiec,53.1,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,680000.0,,,,,,,,,,,
apartamentowiec,56.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,710000.0,,,,,,,,,,,,,,,980500.0,,1230000.0,
apartamentowiec,57.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,600000.0,,,,,,,,,,,,1450000.0,,,
apartamentowiec,60.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1247000.0,,,699000.0,,,,,,,,,,,,870000.0,,699900.0,
apartamentowiec,63.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1450000.0,,,,,,,,,,,,,729000.0,,1200000.0,,761666.6666666666,
apartamentowiec,74.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1053333.3333333333,,,920000.0,,,,,,,,,,,,1482000.0,,874975.0,
apartamentowiec,85.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,755000.0,,,,,,,,,,,,,,,
apartamentowiec,90.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1200000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,90.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,1050000.0,,,,,,,,,,,,1950000.0,,,
apartamentowiec,92.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1270000.0,,,699000.0,,,,,,,,,,,,2050000.0,,,
apartamentowiec,94.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,1200000.0,895000.0
apartamentowiec,98.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,882000.0,,,,,,,,,,,,2390000.0,,,
apartamentowiec,35.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,640000.0,,,402500.0,,,,,,,,,,,,,,,
apartamentowiec,37.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,342000.0,,,,,,,,,,,,,,599000.0,
apartamentowiec,39.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,817000.0,970000.0,973000.0,
apartamentowiec,40.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,987000.0,,,,,,,,,,,,,,,936600.0,,,
apartamentowiec,41.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,679000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,41.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,922499.75,,,
apartamentowiec,52.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,52.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,729000.0,,,,,,,,,,,,,,,1084000.0,,,
apartamentowiec,58.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1400000.0,,,,,,,,,,,,,,,1134000.0,,830000.0,
apartamentowiec,65.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278500.0,,859500.0,
apartamentowiec,68.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1500000.0,,,,,679000.0,,,,629000.0,,,,,715000.0,1336666.6666666667,,,
apartamentowiec,75.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1476666.3333333333,,,,,,,,,,,,,,,1490000.0,,,
apartamentowiec,95.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000.0,,,
apartamentowiec,74.46,wysoki_poziom_jakosci,styczen_2024,,,,,795000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,81.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,829000.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,81.0,wysoki_poziom_jakosci,styczen_2024,,,,,760000.0,,,,,,,,,,,,,,,,,,,,,,,1483000.0,,849000.0,
apartamentowiec,25.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,499900.0,,,,,,,,,,,,,,,,,399000.0,
apartamentowiec,26.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585000.0,
apartamentowiec,34.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000.0,
apartamentowiec,43.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,935000.0,,,,,,,,,,,,,,,895000.0,,649000.0,
apartamentowiec,45.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,1077000.0,,,,,,760500.0,,,,,,,,,,,,,,,,,,
apartamentowiec,45.8,wysoki_poziom_jakosci,styczen_2024,,,,,,,879000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,59.4,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,799000.0,,,,,,,,,,,,,,,925000.0,,,
apartamentowiec,62.3,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155000.0,,,
apartamentowiec,82.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260000.0,,,
apartamentowiec,37.9,wysoki_poziom_jakosci,styczen_2024,,,,,,,999000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,40.65,wysoki_poziom_jakosci,styczen_2024,,,,,,,575000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,43.19,wysoki_poziom_jakosci,styczen_2024,,,,,,,998000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,47.91,wysoki_poziom_jakosci,styczen_2024,,,,,,,887000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,55.91,wysoki_poziom_jakosci,styczen_2024,,,,,,,995000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,56.28,wysoki_poziom_jakosci,styczen_2024,,,,,,,870000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,65.09,wysoki_poziom_jakosci,styczen_2024,,,,,,,1290000.0,,,,,,,,,,,,,,,,,,,999000.0,,,,,
apartamentowiec,68.49,wysoki_poziom_jakosci,styczen_2024,,,,,,,1249000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,75.83,wysoki_poziom_jakosci,styczen_2024,,,,,,,1430000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,77.03,wysoki_poziom_jakosci,styczen_2024,,,,,,,1490000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,78.18,wysoki_poziom_jakosci,styczen_2024,,,,,,,2198000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,78.64,wysoki_poziom_jakosci,styczen_2024,,,,,,,2168000.0,,,,,,,,,,,,,,,,,,,,,,,1100000.0,
apartamentowiec,84.82,wysoki_poziom_jakosci,styczen_2024,,,,,,,1399000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,95.89,wysoki_poziom_jakosci,styczen_2024,,,,,,,2190000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,101.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,1180000.0,,,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,110.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,1099990.0,,,,,,,,,,,,,,,,,,,,,1250000.0,,,
apartamentowiec,43.9,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,689000.0,,,
apartamentowiec,49.4,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,990000.0,,,
apartamentowiec,54.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053000.0,,940000.0,
apartamentowiec,62.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1160000.0,,,550000.0,,,,,,,,,,,,960000.0,,899000.0,
apartamentowiec,71.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050000.0,,,
apartamentowiec,71.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,890000.0,,,
apartamentowiec,70.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015000.0,,749000.0,
apartamentowiec,61.25,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,749000.0,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,70.5,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,890000.0,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,89.68,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,1950000.0,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,96.45,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,1360000.0,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,102.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,1099000.0,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,105.31,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,1850000.0,,,,,,,,,,,,,,,,,,,,,,
apartamentowiec,64.5,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,740000.0,,,,,,,,,,,,1220000.0,
apartamentowiec,77.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1601666.6666666667,,,,,,,,,,,,,,,,,,
apartamentowiec,33.77,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,365000.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,78.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,663000.0,,,,,,,,,,,,,,
apartamentowiec,78.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,990000.0,,1200000.0,,,,,,,,,,,,,,,1299000.0,,1127998.5,
apartamentowiec,97.79,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,890000.0,,,,,,,,,,,,,,,,,,,,
apartamentowiec,44.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,,
apartamentowiec,44.8,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209600.0,,,
apartamentowiec,46.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1078666.6666666667,,,,,,,,,,,,,,,965666.6666666666,,,
apartamentowiec,51.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0,,,
apartamentowiec,51.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,950000.0,,699000.0,
apartamentowiec,55.7,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,974000.0,,,
apartamentowiec,64.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,870000.0,,,
apartamentowiec,64.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1233333.3333333333,,,,,,,,,,,,,,,959000.0,,1035666.6666666666,
apartamentowiec,65.83,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410000.0,,,
apartamentowiec,66.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,899000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,73.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1780000.0,,,,,,,,,,,,,,,1338000.0,,,
apartamentowiec,73.35,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,
apartamentowiec,79.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1099000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,79.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1555000.0,,,,,,,,,,,,,950000.0,,1500000.0,,,
apartamentowiec,44.3,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0,,,
apartamentowiec,62.37,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,759000.0,,,,,,,,,,,,,,,
apartamentowiec,84.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220000.0,,1444800.0,
apartamentowiec,88.0,nizki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230000.0,,,
apartamentowiec,140.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,25.5,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,509000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,27.3,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,546000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,27.47,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,549400.0,,,,,,,,,,,,,,,,,,
apartamentowiec,28.0,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,28.1,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,759000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,28.11,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,702750.0,,,,,,,,,,,,,,,,,,
apartamentowiec,29.27,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,731750.0,,,,,,,,,,,,,,,,,,
apartamentowiec,30.13,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,738000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,30.53,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,702000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,30.82,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,645000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,31.58,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,789500.0,,,,,,,,,,,,,,,,,,
apartamentowiec,32.67,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,32.87,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,686983.0,,,,,,,,,,,,,,,,,,
apartamentowiec,32.98,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,808010.0,,,,,,,,,,,,,,,,,,
apartamentowiec,33.72,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,799000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,33.8,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,828100.0,,,,,,,,,,,,,,,,,,
apartamentowiec,34.59,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,847455.0,,,,,,,,,,,,,,,,,,
apartamentowiec,36.23,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,659998.0,,,,,,,,,,,,,,,,,,
apartamentowiec,36.4,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,977000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,36.77,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,774900.0,,,,,,,,,,,,,,,,,,
apartamentowiec,37.61,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,715000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,37.98,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,669000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,38.41,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,39.33,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,983250.0,,,,,,,,,,,,,,,,,,
apartamentowiec,41.21,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,41.59,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,555000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,41.71,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,650000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,42.08,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,749000.0,
apartamentowiec,42.62,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,729000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,42.75,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,42.93,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1097000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,43.06,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,813834.0,,,,,,,,,,,,,,,,,,
apartamentowiec,43.79,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1120000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,44.22,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,615000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,44.71,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,835000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,44.79,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,839750.0,,,,,,,,,,,,,,,,,,
apartamentowiec,45.41,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1225000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,45.77,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1052000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,46.59,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,820000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,46.7,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,1290000.0,,
apartamentowiec,46.73,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1100000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,46.76,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1039666.6666666666,,,,,,,,,,,,,,,,,,
apartamentowiec,47.76,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,678000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,47.82,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,970000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,48.37,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,892333.3333333334,,,,,,,,,,,,,,,,,,
apartamentowiec,48.43,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,48.45,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,599700.0,,,,,,,,,,,,,,,,,,
apartamentowiec,49.1,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1104700.0,,,,,,,,,,,,,,,,,,
apartamentowiec,50.75,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1116449.0,,,,,,,,,,,,,,,,,,
apartamentowiec,50.95,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,915000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,51.5,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,824000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,51.77,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1035400.0,,,,,,,,,,,,,,,,,,
apartamentowiec,52.04,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,765000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,52.14,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1251360.0,,,,,,,,,,,,,,,,,,
apartamentowiec,54.2,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,847450.0,,,,,,,,,,,,,,,,,,
apartamentowiec,54.35,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,885000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,54.76,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,849000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,55.55,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,994345.0,,,,,,,,,,,,,,,,,,
apartamentowiec,55.57,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1078058.0,,,,,,,,,,,,,,,,,,
apartamentowiec,55.68,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,949000.0,,,,,,,,,,,,,,,,,,
apartamentowiec,57.45,wysoki_poziom_jakosci,styczen_2024,,,,,,,,,,,,,1206450.0,,,,,,,,,,,,,,,,,,
