miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,blok_mieszkań,77.0,3.0,1906.0,wlasnosc_prywatna,wysoki_poziom_jakosci,660000,styczen_2024
szczecin,apartamentowiec,25.0,1.0,2021.0,wlasnosc_prywatna,,436000,styczen_2024
szczecin,kamienica,46.52,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,450000,styczen_2024
szczecin,blok_mieszkań,49.5,2.0,1989.0,spółdzielnia,,450000,styczen_2024
szczecin,,54.0,2.0,1998.0,spółdzielnia,wysoki_poziom_jakosci,515000,styczen_2024
szczecin,kamienica,116.75,4.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,749000,styczen_2024
szczecin,blok_mieszkań,57.0,3.0,2019.0,wlasnosc_prywatna,wysoki_poziom_jakosci,800000,styczen_2024
szczecin,blok_mieszkań,49.42,2.0,2019.0,wlasnosc_prywatna,wysoki_poziom_jakosci,620000,styczen_2024
szczecin,blok_mieszkań,76.0,3.0,1990.0,wlasnosc_prywatna,wysoki_poziom_jakosci,735000,styczen_2024
szczecin,blok_mieszkań,75.73,3.0,1990.0,wlasnosc_prywatna,wysoki_poziom_jakosci,735000,styczen_2024
szczecin,blok_mieszkań,75.73,3.0,1985.0,wlasnosc_prywatna,wysoki_poziom_jakosci,735000,styczen_2024
szczecin,blok_mieszkań,29.4,1.0,1975.0,spółdzielnia,,289000,styczen_2024
szczecin,blok_mieszkań,55.68,2.0,2015.0,wlasnosc_prywatna,wysoki_poziom_jakosci,595000,styczen_2024
szczecin,blok_mieszkań,34.0,1.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,380000,styczen_2024
szczecin,kamienica,70.95,3.0,1889.0,wlasnosc_prywatna,nizki_poziom_jakosci,460000,styczen_2024
szczecin,kamienica,80.2,4.0,1925.0,wlasnosc_prywatna,nizki_poziom_jakosci,599000,styczen_2024
szczecin,blok_mieszkań,39.0,2.0,2020.0,wlasnosc_prywatna,wysoki_poziom_jakosci,569000,styczen_2024
szczecin,apartamentowiec,48.0,2.0,2011.0,wlasnosc_prywatna,wysoki_poziom_jakosci,558000,styczen_2024
szczecin,blok_mieszkań,48.0,2.0,1980.0,wlasnosc_prywatna,wysoki_poziom_jakosci,399000,styczen_2024
szczecin,blok_mieszkań,28.6,1.0,1978.0,spółdzielnia,wysoki_poziom_jakosci,299000,styczen_2024
szczecin,,60.0,3.0,2018.0,wlasnosc_prywatna,,890000,styczen_2024
szczecin,blok_mieszkań,54.39,2.0,1970.0,spółdzielnia,wysoki_poziom_jakosci,499000,styczen_2024
szczecin,blok_mieszkań,49.82,2.0,2001.0,wlasnosc_prywatna,wysoki_poziom_jakosci,480000,styczen_2024
szczecin,kamienica,46.0,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,299000,styczen_2024
szczecin,kamienica,50.0,2.0,1930.0,spółdzielnia,,395000,styczen_2024
szczecin,blok_mieszkań,64.5,3.0,2000.0,spółdzielnia,,585000,styczen_2024
szczecin,,41.16,2.0,,wlasnosc_prywatna,,350000,styczen_2024
szczecin,apartamentowiec,45.3,2.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,473800,styczen_2024
