miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,blok_mieszkań,31.0,1.0,1983.0,spółdzielnia,,290000,wrzesien_2023
szczecin,blok_mieszkań,29.33,1.0,1970.0,spółdzielnia,,355000,wrzesien_2023
szczecin,blok_mieszkań,31.0,1.0,1985.0,spółdzielnia,wysoki_poziom_jakosci,299000,wrzesien_2023
szczecin,kamienica,103.0,4.0,1920.0,wlasnosc_prywatna,wysoki_poziom_jakosci,799999,wrzesien_2023
szczecin,blok_mieszkań,54.62,4.0,1978.0,spółdzielnia,,399000,wrzesien_2023
szczecin,blok_mieszkań,60.0,3.0,1980.0,wlasnosc_prywatna,wysoki_poziom_jakosci,549000,wrzesien_2023
szczecin,blok_mieszkań,47.7,2.0,1968.0,wlasnosc_prywatna,wysoki_poziom_jakosci,439000,wrzesien_2023
szczecin,blok_mieszkań,55.0,2.0,1990.0,spółdzielnia,,420000,wrzesien_2023
szczecin,blok_mieszkań,47.7,2.0,1968.0,spółdzielnia,wysoki_poziom_jakosci,439000,wrzesien_2023
szczecin,apartamentowiec,60.08,2.0,2009.0,wlasnosc_prywatna,wysoki_poziom_jakosci,629000,wrzesien_2023
szczecin,kamienica,103.0,4.0,1900.0,wlasnosc_prywatna,,772500,wrzesien_2023
szczecin,apartamentowiec,56.0,2.0,2005.0,wlasnosc_prywatna,wysoki_poziom_jakosci,510000,wrzesien_2023
szczecin,blok_mieszkań,91.0,4.0,1934.0,wlasnosc_prywatna,wysoki_poziom_jakosci,970000,wrzesien_2023
szczecin,blok_mieszkań,82.2,4.0,1989.0,spółdzielnia,wysoki_poziom_jakosci,659000,wrzesien_2023
szczecin,blok_mieszkań,51.0,2.0,1960.0,wlasnosc_prywatna,nizki_poziom_jakosci,379000,wrzesien_2023
szczecin,apartamentowiec,54.18,2.0,2009.0,wlasnosc_prywatna,wysoki_poziom_jakosci,585000,wrzesien_2023
szczecin,blok_mieszkań,38.0,2.0,1980.0,wlasnosc_prywatna,nizki_poziom_jakosci,380000,wrzesien_2023
szczecin,apartamentowiec,67.52,3.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,wrzesien_2023
szczecin,,47.33,2.0,1920.0,wlasnosc_prywatna,,345000,wrzesien_2023
szczecin,kamienica,48.08,2.0,1930.0,wlasnosc_prywatna,,399000,wrzesien_2023
szczecin,,46.4,2.0,1968.0,spółdzielnia,,369995,wrzesien_2023
szczecin,kamienica,71.14,3.0,,wlasnosc_prywatna,,475000,wrzesien_2023
szczecin,blok_mieszkań,63.3,3.0,1997.0,spółdzielnia,,499000,wrzesien_2023
szczecin,blok_mieszkań,82.0,4.0,1960.0,wlasnosc_prywatna,,659000,wrzesien_2023
szczecin,blok_mieszkań,48.0,2.0,1970.0,wlasnosc_prywatna,nizki_poziom_jakosci,320000,wrzesien_2023
szczecin,,131.29,5.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,659000,wrzesien_2023
szczecin,blok_mieszkań,77.0,3.0,1906.0,wlasnosc_prywatna,wysoki_poziom_jakosci,660000,wrzesien_2023
szczecin,kamienica,51.0,2.0,1920.0,wlasnosc_prywatna,wysoki_poziom_jakosci,499999,wrzesien_2023
szczecin,kamienica,94.03,5.0,1930.0,wlasnosc_prywatna,,850000,wrzesien_2023
szczecin,kamienica,42.88,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,269000,wrzesien_2023
szczecin,,88.42,3.0,,wlasnosc_prywatna,wysoki_poziom_jakosci,619000,wrzesien_2023
szczecin,kamienica,32.49,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,380000,wrzesien_2023
szczecin,,65.6,3.0,1970.0,spółdzielnia,wysoki_poziom_jakosci,460000,wrzesien_2023
szczecin,blok_mieszkań,92.6,4.0,2000.0,spółdzielnia,wysoki_poziom_jakosci,860000,wrzesien_2023
szczecin,blok_mieszkań,42.0,2.0,1929.0,wlasnosc_prywatna,nizki_poziom_jakosci,379000,wrzesien_2023
szczecin,kamienica,80.17,3.0,1936.0,wlasnosc_prywatna,nizki_poziom_jakosci,559000,wrzesien_2023
szczecin,,74.15,3.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,599000,wrzesien_2023
szczecin,blok_mieszkań,63.92,3.0,2014.0,wlasnosc_prywatna,wysoki_poziom_jakosci,679000,wrzesien_2023
szczecin,kamienica,26.43,1.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,309000,wrzesien_2023
szczecin,blok_mieszkań,48.0,2.0,,spółdzielnia,,445000,wrzesien_2023
szczecin,,37.28,2.0,,wlasnosc_prywatna,,305000,wrzesien_2023
szczecin,kamienica,80.0,4.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,439000,wrzesien_2023
szczecin,,56.0,2.0,2013.0,wlasnosc_prywatna,,593000,wrzesien_2023
szczecin,,51.4,2.0,2016.0,wlasnosc_prywatna,,516000,wrzesien_2023
szczecin,,48.5,2.0,,wlasnosc_prywatna,,379000,wrzesien_2023
szczecin,blok_mieszkań,62.3,4.0,1980.0,wlasnosc_prywatna,nizki_poziom_jakosci,499000,wrzesien_2023
szczecin,blok_mieszkań,52.92,2.0,1987.0,wlasnosc_prywatna,wysoki_poziom_jakosci,449000,wrzesien_2023
szczecin,,81.9,3.0,,spółdzielnia,,779000,wrzesien_2023
szczecin,,52.0,3.0,,wlasnosc_prywatna,,510000,wrzesien_2023
szczecin,blok_mieszkań,57.0,3.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,690000,wrzesien_2023
szczecin,blok_mieszkań,27.25,1.0,1980.0,wlasnosc_prywatna,nizki_poziom_jakosci,275000,wrzesien_2023
szczecin,kamienica,61.38,2.0,1940.0,wlasnosc_prywatna,,520000,wrzesien_2023
szczecin,blok_mieszkań,63.56,4.0,,wlasnosc_prywatna,,529000,wrzesien_2023
szczecin,blok_mieszkań,80.0,3.0,,wlasnosc_prywatna,,920000,wrzesien_2023
szczecin,,35.0,2.0,,spółdzielnia,wysoki_poziom_jakosci,299000,wrzesien_2023
szczecin,kamienica,129.3,5.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,899000,wrzesien_2023
szczecin,blok_mieszkań,57.41,3.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,599000,wrzesien_2023
szczecin,,74.8,3.0,2007.0,wlasnosc_prywatna,wysoki_poziom_jakosci,730000,wrzesien_2023
szczecin,blok_mieszkań,86.59,3.0,2009.0,wlasnosc_prywatna,wysoki_poziom_jakosci,732000,wrzesien_2023
szczecin,,68.2,3.0,,wlasnosc_prywatna,,590000,wrzesien_2023
szczecin,,60.44,3.0,1980.0,wlasnosc_prywatna,wysoki_poziom_jakosci,429000,wrzesien_2023
szczecin,kamienica,46.52,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,487000,wrzesien_2023
szczecin,blok_mieszkań,45.0,3.0,1932.0,wlasnosc_prywatna,nizki_poziom_jakosci,320000,wrzesien_2023
szczecin,blok_mieszkań,69.33,3.0,1936.0,wlasnosc_prywatna,nizki_poziom_jakosci,439000,wrzesien_2023
szczecin,blok_mieszkań,35.47,2.0,,wlasnosc_prywatna,,289000,wrzesien_2023
szczecin,apartamentowiec,52.19,3.0,,wlasnosc_prywatna,,648396,wrzesien_2023
szczecin,,51.3,2.0,1984.0,spółdzielnia,,419000,wrzesien_2023
szczecin,apartamentowiec,65.0,3.0,2017.0,wlasnosc_prywatna,,699000,wrzesien_2023
szczecin,,54.98,2.0,1930.0,wlasnosc_prywatna,,419000,wrzesien_2023
szczecin,blok_mieszkań,31.0,1.0,1985.0,spółdzielnia,wysoki_poziom_jakosci,317000,wrzesien_2023
szczecin,blok_mieszkań,52.0,2.0,2003.0,wlasnosc_prywatna,,539000,wrzesien_2023
szczecin,,48.92,3.0,,spółdzielnia,,439000,wrzesien_2023
szczecin,blok_mieszkań,49.43,2.0,1993.0,wlasnosc_prywatna,wysoki_poziom_jakosci,490000,wrzesien_2023
szczecin,,70.0,4.0,1986.0,spółdzielnia,,475414,wrzesien_2023
szczecin,kamienica,93.8,4.0,1905.0,wlasnosc_prywatna,nizki_poziom_jakosci,599000,wrzesien_2023
szczecin,blok_mieszkań,76.19,3.0,1995.0,wlasnosc_prywatna,wysoki_poziom_jakosci,689000,wrzesien_2023
szczecin,blok_mieszkań,62.0,3.0,2000.0,spółdzielnia,wysoki_poziom_jakosci,495000,wrzesien_2023
szczecin,,42.88,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,294000,wrzesien_2023
szczecin,kamienica,68.61,3.0,1940.0,wlasnosc_prywatna,,449000,wrzesien_2023
szczecin,blok_mieszkań,57.0,2.0,1970.0,spółdzielnia,wysoki_poziom_jakosci,365000,wrzesien_2023
szczecin,kamienica,77.98,3.0,1927.0,wlasnosc_prywatna,,649000,wrzesien_2023
szczecin,kamienica,59.19,2.0,1950.0,wlasnosc_prywatna,wysoki_poziom_jakosci,405000,wrzesien_2023
szczecin,kamienica,51.0,3.0,1956.0,wlasnosc_prywatna,,499000,wrzesien_2023
szczecin,kamienica,127.0,4.0,1935.0,wlasnosc_prywatna,wysoki_poziom_jakosci,785000,wrzesien_2023
szczecin,blok_mieszkań,51.0,3.0,1956.0,wlasnosc_prywatna,wysoki_poziom_jakosci,499000,wrzesien_2023
szczecin,blok_mieszkań,55.0,2.0,1990.0,spółdzielnia,,420000,wrzesien_2023
szczecin,blok_mieszkań,63.0,3.0,1980.0,wlasnosc_prywatna,wysoki_poziom_jakosci,560000,wrzesien_2023
