miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,kamienica,72.21,3.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,649000,marzec_2024
szczecin,blok_mieszkań,44.0,3.0,1930.0,wlasnosc_prywatna,,449000,marzec_2024
szczecin,blok_mieszkań,47.5,2.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,530000,marzec_2024
szczecin,,36.6,2.0,2001.0,spółdzielnia,,349000,marzec_2024
szczecin,kamienica,63.0,2.0,1938.0,wlasnosc_prywatna,,480000,marzec_2024
szczecin,blok_mieszkań,53.0,2.0,1988.0,spółdzielnia,nizki_poziom_jakosci,409000,marzec_2024
szczecin,kamienica,27.39,1.0,1930.0,wlasnosc_prywatna,,335000,marzec_2024
szczecin,,63.99,3.0,2018.0,wlasnosc_prywatna,,822000,marzec_2024
szczecin,,45.06,2.0,2013.0,wlasnosc_prywatna,wysoki_poziom_jakosci,515000,marzec_2024
szczecin,blok_mieszkań,75.0,4.0,1990.0,wlasnosc_prywatna,wysoki_poziom_jakosci,729000,marzec_2024
szczecin,blok_mieszkań,60.38,3.0,2003.0,wlasnosc_prywatna,wysoki_poziom_jakosci,720000,marzec_2024
szczecin,,131.45,4.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1050000,marzec_2024
szczecin,,49.14,2.0,,wlasnosc_prywatna,,299000,marzec_2024
szczecin,,126.3,4.0,,wlasnosc_prywatna,,1000000,marzec_2024
szczecin,,89.0,4.0,2017.0,wlasnosc_prywatna,,829950,marzec_2024
szczecin,apartamentowiec,35.6,2.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,459000,marzec_2024
szczecin,apartamentowiec,29.0,1.0,2021.0,wlasnosc_prywatna,wysoki_poziom_jakosci,392370,marzec_2024
szczecin,kamienica,38.7,2.0,1920.0,wlasnosc_prywatna,wysoki_poziom_jakosci,460000,marzec_2024
szczecin,kamienica,27.49,1.0,1920.0,wlasnosc_prywatna,wysoki_poziom_jakosci,354000,marzec_2024
