miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,apartamentowiec,86.45,4.0,2023.0,wlasnosc_prywatna,,819000,kwiecien_2024
szczecin,kamienica,49.7,2.0,1950.0,wlasnosc_prywatna,wysoki_poziom_jakosci,460000,kwiecien_2024
szczecin,kamienica,104.0,4.0,1930.0,wlasnosc_prywatna,,720000,kwiecien_2024
szczecin,,77.86,4.0,1991.0,wlasnosc_prywatna,nizki_poziom_jakosci,560000,kwiecien_2024
szczecin,blok_mieszkań,59.6,2.0,2001.0,spółdzielnia,,599000,kwiecien_2024
szczecin,,43.68,2.0,1950.0,wlasnosc_prywatna,,399000,kwiecien_2024
szczecin,blok_mieszkań,66.7,2.0,1989.0,wlasnosc_prywatna,wysoki_poziom_jakosci,665000,kwiecien_2024
szczecin,,38.0,2.0,1920.0,wlasnosc_prywatna,wysoki_poziom_jakosci,319000,kwiecien_2024
szczecin,blok_mieszkań,65.5,3.0,2010.0,wlasnosc_prywatna,wysoki_poziom_jakosci,599000,kwiecien_2024
szczecin,blok_mieszkań,45.0,2.0,1998.0,spółdzielnia,wysoki_poziom_jakosci,495000,kwiecien_2024
szczecin,blok_mieszkań,45.0,2.0,1998.0,spółdzielnia,wysoki_poziom_jakosci,495000,kwiecien_2024
szczecin,,44.01,3.0,,wlasnosc_prywatna,,459000,kwiecien_2024
szczecin,kamienica,34.0,2.0,1930.0,wlasnosc_prywatna,,300000,kwiecien_2024
szczecin,blok_mieszkań,38.0,2.0,2011.0,wlasnosc_prywatna,,459000,kwiecien_2024
szczecin,blok_mieszkań,65.33,3.0,2012.0,wlasnosc_prywatna,nizki_poziom_jakosci,750000,kwiecien_2024
szczecin,,38.0,2.0,,wlasnosc_prywatna,,319000,kwiecien_2024
szczecin,apartamentowiec,55.0,2.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,710000,kwiecien_2024
szczecin,blok_mieszkań,47.5,2.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,515000,kwiecien_2024
szczecin,blok_mieszkań,84.3,4.0,1989.0,wlasnosc_prywatna,nizki_poziom_jakosci,649000,kwiecien_2024
szczecin,,66.7,4.0,2001.0,spółdzielnia,,645000,kwiecien_2024
szczecin,kamienica,47.12,3.0,,wlasnosc_prywatna,nizki_poziom_jakosci,299000,kwiecien_2024
szczecin,blok_mieszkań,60.38,3.0,2003.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,kwiecien_2024
szczecin,apartamentowiec,31.0,1.0,2019.0,wlasnosc_prywatna,wysoki_poziom_jakosci,399000,kwiecien_2024
szczecin,kamienica,68.78,3.0,1930.0,wlasnosc_prywatna,,630000,kwiecien_2024
szczecin,blok_mieszkań,45.89,2.0,1971.0,spółdzielnia,nizki_poziom_jakosci,405000,kwiecien_2024
szczecin,,55.99,2.0,,wlasnosc_prywatna,,499000,kwiecien_2024
szczecin,kamienica,60.92,3.0,1909.0,wlasnosc_prywatna,wysoki_poziom_jakosci,544000,kwiecien_2024
szczecin,blok_mieszkań,33.0,1.0,1990.0,spółdzielnia,nizki_poziom_jakosci,330000,kwiecien_2024
szczecin,apartamentowiec,47.0,2.0,,wlasnosc_prywatna,wysoki_poziom_jakosci,600000,kwiecien_2024
szczecin,kamienica,105.0,4.0,1930.0,wlasnosc_prywatna,,625000,kwiecien_2024
szczecin,kamienica,60.0,2.0,,wlasnosc_prywatna,,485000,kwiecien_2024
szczecin,blok_mieszkań,74.7,4.0,2004.0,wlasnosc_prywatna,,699000,kwiecien_2024
szczecin,,27.14,1.0,2021.0,wlasnosc_prywatna,,367900,kwiecien_2024
szczecin,blok_mieszkań,37.2,2.0,1980.0,wlasnosc_prywatna,,410000,kwiecien_2024
